_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-08,98358,59.3,2013-08,3,2013-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,120.0,0.7,-2.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-09,98358,59.3,2013-09,3,2013-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,120.0,0.7,-2.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-10,99298,59.8,2013-10,3,2013-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,128.0,1.0,0.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-11,99298,59.8,2013-11,3,2013-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,128.0,1.0,0.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-12,99298,59.8,2013-12,3,2013-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,128.0,1.0,0.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-01,101064,60.9,2014-01,3,2014-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,135.0,1.8,5.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-02,101064,60.9,2014-02,3,2014-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,135.0,1.8,5.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-03,101064,60.9,2014-03,3,2014-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,135.0,1.8,5.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-04,104276,62.8,2014-04,3,2014-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,162.0,3.2,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-05,104276,62.8,2014-05,3,2014-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,162.0,3.2,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-06,104276,62.8,2014-06,3,2014-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,162.0,3.2,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-07,106600,64.2,2014-07,3,2014-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,157.0,2.2,8.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-08,106600,64.2,2014-08,3,2014-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,157.0,2.2,8.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-09,106600,64.2,2014-09,3,2014-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,157.0,2.2,8.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-10,107134,64.5,2014-10,3,2014-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,160.0,0.5,7.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-11,107134,64.5,2014-11,3,2014-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,160.0,0.5,7.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2014-12,107134,64.5,2014-12,3,2014-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,160.0,0.5,7.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-01,107595,64.8,2015-01,3,2015-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,129.0,0.4,6.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2015-02,107595,64.8,2015-02,3,2015-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,129.0,0.4,6.5
